"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
313316.734649001,-4.82289073406316,0.660450277175663,-7.30242820805176,2.8262011790797e-13,9.37719057879264e-12,"BFJEKD_00005","yes"
756.809493360878,0.101429476766533,0.341136198063914,0.297328390660933,0.766215808560119,0.842381696072042,"BFJEKD_00010","no"
339.112690709435,-0.548028351225508,0.315280567931449,-1.73822432134373,0.0821712951810758,0.153360080717758,"BFJEKD_00015","no"
565.817338479211,-2.29214225112422,0.486731343731632,-4.70925548692018,2.48623270848671e-06,2.07560330631084e-05,"BFJEKD_00020","yes"
1278.94291164357,-0.672014438944371,0.329459211736744,-2.03975003582946,0.0413752285558978,0.0879620138302275,"BFJEKD_00025","no"
3445.02796193064,0.274373951661203,0.526257985355879,0.521367768843752,0.602110599925762,0.709160603431981,"BFJEKD_00030","no"
2648.79572884773,1.09772928081588,0.321008804351861,3.41962359266835,0.000627078392309022,0.00268688556174793,"BFJEKD_00035","yes"
9534.75686971844,0.208589144640684,0.952332021235537,0.219029855123494,0.826626791343698,0.879930794468313,"BFJEKD_00040","no"
5232.41580756322,0.661019261496182,0.349487258984751,1.89139730992317,0.0585713274135914,0.117263482733142,"BFJEKD_00045","no"
989.320612496018,0.897508767206193,0.605540829283066,1.48216061379181,0.138297563722507,0.232747809692842,"BFJEKD_00050","no"
642.284449508517,1.26033584826287,0.704887134862217,1.78799666773493,0.0737765454451524,0.141084014491666,"BFJEKD_00055","no"
2655.99889995294,0.35982773383992,0.454202523462772,0.792218702566088,0.428233165225422,0.555615356753038,"BFJEKD_00060","no"
1124.35605674204,-0.365645335238626,0.358576029174895,-1.01971494324369,0.307863672529752,0.438030090879048,"BFJEKD_00065","no"
1502.40024554765,0.98766173465438,0.3551723262997,2.78079586026355,0.00542258236754475,0.0167067180561974,"BFJEKD_00070","no"
225.373211575826,0.826181337699151,0.583993633324132,1.41470949434238,0.157153689498724,0.258723758538612,"BFJEKD_00075","no"
278.983707201072,-0.560466077753313,0.334638030831797,-1.67484274384529,0.0939650899036224,0.170374815042439,"BFJEKD_00080","no"
89.9305033693966,0.339523041602189,0.554849558679235,0.611919098233386,0.540591285144446,0.655689193790717,"BFJEKD_00085","no"
163.711840303783,0.108324721219833,0.398140151035874,0.272076857704493,0.785562923423455,0.853638845292145,"BFJEKD_00090","no"
74.7668868705818,-0.264914510782083,0.471396531566049,-0.561978065264922,0.574130963922438,0.686199631141288,"BFJEKD_00095","no"
167.44317480435,-0.30379252657359,0.358498076975546,-0.847403503908648,0.396770252132644,0.526945644467645,"BFJEKD_00100","no"
1011.94047825674,-0.353065200711616,0.314832879109696,-1.12143687695528,0.262101946432487,0.388054826869151,"BFJEKD_00105","no"
1521.19750250963,1.87329717085788,0.372028914719092,5.03535369629092,4.76967306880932e-07,4.78446275274361e-06,"BFJEKD_00110","yes"
0,NA,NA,NA,NA,NA,"BFJEKD_00115","no"
215.487820359914,0.525387787313529,0.373866913636642,1.40528024318341,0.159937960905613,0.262306364273591,"BFJEKD_00120","no"
11106.0647535049,-0.749219125083318,0.697368427010256,-1.07435194377146,0.282664972314086,0.410668197052126,"BFJEKD_00125","no"
4054.17652935831,0.907251036872307,0.946325652606508,0.958709123411612,0.337705301053894,0.467870085186016,"BFJEKD_00130","no"
4661.33887868426,0.889287107062265,0.591420082195021,1.50364712635683,0.132672250017325,0.225693985349368,"BFJEKD_00135","no"
2407.10974711787,1.08081088291557,0.78738928247185,1.37265125011936,0.169860791202292,0.276130482180611,"BFJEKD_00140","no"
2400.88939195183,1.96233656259518,0.979544096403785,2.00331620577321,0.0451433591198973,0.0946766721250359,"BFJEKD_00145","no"
456.545812873123,0.0445695445452232,0.443766474920174,0.100434681446453,0.919999237142017,0.94557506978695,"BFJEKD_00150","no"
0,NA,NA,NA,NA,NA,"BFJEKD_00155","no"
4522.57279989208,1.13890285415686,0.409508683533564,2.78114457629935,0.00541676080360397,0.0167020376803738,"BFJEKD_00160","yes"
729.62286610962,0.968020661129479,0.354115853769305,2.7336270060366,0.00626409598380161,0.0187043410368673,"BFJEKD_00165","no"
1478.16520018202,0.543392900008028,0.30461544477664,1.78386522852271,0.0744455672358236,0.142148555253015,"BFJEKD_00170","no"
1517.08254377019,1.23942306030679,0.743638665385135,1.66670066794454,0.0955739400376243,0.17256652801212,"BFJEKD_00175","no"
5087.03248472931,0.794241074022455,0.855916673286598,0.927942051850307,0.353437629522643,0.483625265353155,"BFJEKD_00180","no"
2204.85006304941,-0.850277639303531,0.888627337220309,-0.956843891347368,0.33864605485681,0.468504627567404,"BFJEKD_00185","no"
3841.55630425068,1.02435530919754,0.352550985550524,2.90555224969223,0.00366605635351673,0.0121396181125863,"BFJEKD_00190","yes"
727.244074853532,1.01671173941858,0.409334291700839,2.48381765230079,0.0129982348299582,0.034279312234985,"BFJEKD_00195","yes"
1051.11737239962,0.739413359216933,0.402218003824557,1.83833978634994,0.0660123518606593,0.129358884362988,"BFJEKD_00200","no"
1017.20554292948,-0.0465470637000972,0.371081261427271,-0.125436308804884,0.900178144833547,0.932363014876097,"BFJEKD_00205","no"
3458.99023764942,-1.88684273372042,0.381658639442326,-4.94379673018132,7.66155893196214e-07,7.21897373152355e-06,"BFJEKD_00210","yes"
2101.30773029078,-2.77347964716326,0.40964227559894,-6.77049174943709,1.28345403792917e-11,3.23530426963704e-10,"BFJEKD_00215","yes"
1042.48877690351,0.732651397091479,0.448173938100076,1.63474788426426,0.102101909926704,0.18181633685113,"BFJEKD_00220","no"
768.947627915337,0.194817791406685,0.505697489833543,0.385245715715955,0.700055375960944,0.789086808792214,"BFJEKD_00225","no"
5773.07391692884,-1.11981622333183,0.354652938347068,-3.15749878895958,0.00159128897681449,0.00598004240851294,"BFJEKD_00230","yes"
3860.18826393061,-1.68200096035188,0.36044300826867,-4.66648241682119,3.06399851861953e-06,2.49883240531114e-05,"BFJEKD_00235","yes"
2369.99677798475,-0.157309007683614,0.524975913371822,-0.299649952839261,0.764444177080797,0.841358546097404,"BFJEKD_00240","no"
5148.8515963185,1.10725674933916,0.773163342387965,1.43211232172406,0.152111678676708,0.251382518783729,"BFJEKD_00245","no"
1147.08771905626,0.511910128539379,0.474641367023967,1.07851983435217,0.280801835172004,0.408419904135527,"BFJEKD_00250","no"
