"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
233050.295424436,-0.883824719219542,1.12682129715601,-0.784352160764297,NA,NA,"BFJEKD_00005","no"
814.217258972703,-0.542423164968874,0.387048563114581,-1.4014343848844,0.161084215980669,0.373887367546292,"BFJEKD_00010","no"
346.355906351765,-1.1187795207248,0.425861797800293,-2.62709528420639,0.00861172158042903,0.0556198431729089,"BFJEKD_00015","no"
621.923919319229,-1.85189305856507,0.68457202046879,-2.70518368147285,0.00682666300051428,0.0476300839312758,"BFJEKD_00020","yes"
1108.42752494658,-1.31744365754888,0.361629472239915,-3.64307601752892,0.000269399234139159,0.0046720811624319,"BFJEKD_00025","yes"
3846.09574928373,0.600136062870784,0.355653458678429,1.68741804199185,0.0915229970309331,0.266598092440028,"BFJEKD_00030","no"
2638.2588695578,0.306946436152136,0.381407797087673,0.804772315867417,0.420951079913527,0.645182036398837,"BFJEKD_00035","no"
13596.5736602815,1.49884939477076,0.693885243792506,2.160082532637,0.0307662809795078,0.135429481256447,"BFJEKD_00040","no"
4036.84601566452,-0.5276074483403,0.422166688917434,-1.24976096454519,0.211386879593815,0.435683327330276,"BFJEKD_00045","no"
894.565534025763,-0.617957066973447,0.416245313120556,-1.48459825851413,0.137650277071262,0.343388854826727,"BFJEKD_00050","no"
484.075282159187,-1.81756032071216,0.465635589916251,-3.90339647585587,9.48521318731558e-05,0.00211497670236215,"BFJEKD_00055","yes"
2643.77744347561,-0.213632166930595,0.325013007704182,-0.657303436682871,0.51098582715929,0.716374591518974,"BFJEKD_00060","no"
1205.35696431305,0.401039383487445,0.291995063707511,1.37344576444334,0.169613810900477,0.384431141203562,"BFJEKD_00065","no"
1380.53756948966,-0.0163181469201083,0.357898930699202,-0.0455942879969735,0.963633621957487,0.980383364435836,"BFJEKD_00070","no"
187.72217245039,-1.06554023247086,0.386991191127339,-2.75339660669498,0.00589803968893178,0.042735119293498,"BFJEKD_00075","yes"
300.08097953911,-0.697700162018187,0.415594174609896,-1.67880159213755,0.0931907182232103,0.270195379616212,"BFJEKD_00080","no"
98.6778063124298,-0.576931191616873,0.440316388211854,-1.31026508906429,0.19010617324765,0.409745526458973,"BFJEKD_00085","no"
194.481618491126,-0.278110382218808,0.389777942202875,-0.713509801624574,0.475530350080937,0.692857522910615,"BFJEKD_00090","no"
124.273097206051,-0.181151690527143,0.583089995195639,-0.310675353752834,0.75604743556093,0.877872708092255,"BFJEKD_00095","no"
220.173948076034,0.0333244746990418,0.456519095113156,0.0729968911613255,0.941808591406362,0.969467288016795,"BFJEKD_00100","no"
850.294912445152,-0.803084146900149,0.238019488551936,-3.37402685715341,0.000740771399725278,0.00956872297714101,"BFJEKD_00105","no"
1473.03270299669,0.1794783481194,0.468936066278775,0.382735219203002,0.701916098048354,0.843800522607988,"BFJEKD_00110","no"
0,NA,NA,NA,NA,NA,"BFJEKD_00115","no"
194.037440244812,0.039090378249818,0.364108185032705,0.107359240623242,0.914503988832849,0.957443248230255,"BFJEKD_00120","no"
7728.90950233493,-1.04247914508875,0.611338741908399,-1.70523978544934,0.0881497126736672,0.26079409064679,"BFJEKD_00125","no"
2421.49018896202,-2.30649377901414,0.661533277128626,-3.48658768766016,0.000489224970858214,0.00713088226005786,"BFJEKD_00130","yes"
3339.1953248997,-1.16891842027286,0.467780087891023,-2.49886314217202,0.0124592417038401,0.0731583296286018,"BFJEKD_00135","no"
1519.27747885048,-2.16730278140122,0.604811174499611,-3.58343706727035,0.000339102492927658,0.00559593805509694,"BFJEKD_00140","yes"
1414.20663336566,-2.80391590796683,0.683547920983514,-4.10200341759866,4.0958822197969e-05,0.0011536221650646,"BFJEKD_00145","yes"
373.682415918987,-0.69835674343941,0.278004704134066,-2.51203210972514,0.0120038166011616,0.0712619603612543,"BFJEKD_00150","no"
0,NA,NA,NA,NA,NA,"BFJEKD_00155","no"
4365.112859462,-0.144969798980633,0.371768166660822,-0.389946778614036,0.696575902176006,0.840377883913468,"BFJEKD_00160","no"
941.980966158878,0.335265278188164,0.404491662491002,0.828855843711295,0.40718598411204,0.634756011853392,"BFJEKD_00165","no"
1696.60331163973,0.0773330721645987,0.316046633397026,0.244688802197905,0.806697399078995,0.903404620911783,"BFJEKD_00170","no"
1187.65303796347,-1.58317008373049,0.492342347660149,-3.2155878754986,0.00130177632228122,0.0147127021480568,"BFJEKD_00175","yes"
3923.80949798702,-1.79922641928428,0.52826893223733,-3.40589103293312,0.000659484955883764,0.00872943690721052,"BFJEKD_00180","yes"
1976.81493788682,-1.87438835663841,0.62035730837796,-3.02146574453899,0.00251554101636718,0.0235580416182787,"BFJEKD_00185","yes"
3488.50764542987,0.083619534804409,0.429046465428018,0.194896221137703,0.845474192563983,0.923635520078637,"BFJEKD_00190","no"
715.710822878223,0.212780785108893,0.385063663651951,0.552585988225625,0.580546938770676,0.768937028823294,"BFJEKD_00195","no"
1306.56663082464,0.68122847935629,0.414787070867543,1.64235707234431,0.100516025777026,0.283894684720244,"BFJEKD_00200","no"
1058.34406553306,-0.346382118582879,0.306357736147037,-1.13064590089748,0.258204159822775,0.490981107967572,"BFJEKD_00205","no"
3336.3633161394,-0.156397093707909,0.521866742702968,-0.29968779558142,0.764415308693277,0.882434436476122,"BFJEKD_00210","no"
1846.50264736634,-0.51812610711585,0.669907199670106,-0.77342967409665,0.439268133939155,0.660883570685251,"BFJEKD_00215","no"
972.170253514306,-0.193071940654286,0.320286955244067,-0.602809254304973,0.546635589640155,0.739774898407522,"BFJEKD_00220","no"
565.283331212681,-0.976583178361846,0.369181817234674,-2.64526347932534,0.00816273301213977,0.0539819709582854,"BFJEKD_00225","no"
4383.87992298163,-0.711237579905432,0.450028042160486,-1.58042946944136,0.114008547214946,0.30396869599088,"BFJEKD_00230","no"
2827.0437974213,-0.879272627913734,0.53987443580176,-1.62866135087122,0.103384728829433,0.288361654491231,"BFJEKD_00235","no"
2865.79825412426,0.411227848833028,0.420241467450041,0.978551334613155,0.327801714980462,0.560961728787945,"BFJEKD_00240","no"
4260.0977724661,-0.81381729083908,0.519094577581729,-1.56776303584282,0.116936444427776,0.309938950892285,"BFJEKD_00245","no"
1273.29479678868,-1.00091522863247,0.503384713151386,-1.98837033084765,0.046770747608659,0.175730411777369,"BFJEKD_00250","no"
3346.52872873025,2.00236913811423,0.692719051271819,2.89059342952662,0.0038451521645637,0.0318671239125124,"BFJEKD_00285","yes"
1960.68427817095,-0.277176465188663,0.377286761885699,-0.734657277141981,0.462548245549975,0.68002579585173,"BFJEKD_00290","no"
